id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
16662749,Home in Bozeman · ★4.92 · 3 bedrooms · 4 beds · 2.5 baths,106429221,Vacation Homes Bozeman,,Bozeman,45.6890338,-111.1083844,Entire home/apt,337,2,37,2021-09-28,0.50,5,101,0,
16881888,Rental unit in Bozeman · ★5.0 · 1 bedroom · 1 bed · 1 bath,7849959,Irene,,Bozeman,45.67871,-111.03395,Entire home/apt,100,30,5,2022-09-16,0.12,2,287,1,
17606899,Condo in Bozeman · ★4.92 · 2 bedrooms · 3 beds · 2 baths,78849013,Stay Montana,,Bozeman,45.70701,-111.01881,Entire home/apt,217,3,24,2023-03-18,0.34,13,236,6,
17646492,Home in Bozeman · ★4.90 · 3 bedrooms · 4 beds · 2 baths,13339065,Amy,,Bozeman,45.66181945800781,-111.02143859863281,Entire home/apt,241,3,75,2023-03-13,1.02,1,97,11,
18242184,Rental unit in Bozeman · ★4.95 · 1 bedroom · 1 bed · 1 bath,125690435,Kim & Cody,,Bozeman,45.68343,-111.1023,Entire home/apt,170,3,107,2023-04-30,1.46,1,287,16,
18309166,Guesthouse in Bozeman · ★4.98 · 1 bedroom · 2 beds · 1 bath,55985011,Jylissa & Derrick,,Bozeman,45.71099,-111.08107,Entire home/apt,150,30,43,2022-10-08,0.59,1,104,4,
18428989,Condo in Bozeman · ★5.0 · 3 bedrooms · 4 beds · 2 baths,78849013,Stay Montana,,Bozeman,45.70474,-111.02842,Entire home/apt,106,30,5,2022-04-08,0.09,13,95,0,
18509621,Rental unit in Bozeman · ★4.88 · 2 bedrooms · 2 beds · 1 bath,121782093,Samantha,,Bozeman,45.68146,-111.04453,Entire home/apt,165,1,505,2023-04-28,6.91,3,0,109,
18610457,Townhouse in Bozeman · ★4.90 · 3 bedrooms · 5 beds · 1 bath,68872256,Meagan And Michael,,Bozeman,45.66934,-111.03514,Entire home/apt,149,2,326,2023-04-09,4.56,2,272,31,
18723425,Home in Bozeman · ★4.83 · 3 bedrooms · 4 beds · 2 baths,129302024,Dan & Alex,,Bozeman,45.6864,-111.08876,Entire home/apt,100,30,19,2023-01-10,0.27,1,114,3,
18756607,Rental unit in Bozeman · ★4.94 · Studio · 1 bed · 1 bath,130503649,Lisa,,Bozeman,45.71859,-111.06558,Entire home/apt,138,1,306,2023-04-29,4.20,2,291,30,
18876596,Rental unit in Bozeman · ★4.83 · 2 bedrooms · 4 beds · 1 bath,130503649,Lisa,,Bozeman,45.71294,-111.05649,Entire home/apt,164,1,223,2023-05-07,3.67,2,318,48,
